,STOCK_FAMILY,STOCK_CATEGORY_NEW,STOCK_CATEGORY,TARGET_TYPE,TRANSIT_TYPE,TERMINAL_TYPE,REFINERY_AREA_DESC,LOCATION_LEVEL_0,LOCATION_LEVEL_1,LOCATION_LEVEL_2,REFINERY_AREA,VOLUME_MBD_TARGET,RECORD_ID,YEAR,MONTH,VOLUME_MBD_ACTUAL
2281,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.07,d04e2f663c88734a7ecbb6cb835dfa5deb832b66084b6ad638e7a73f1f098e5e,2024,Oct,0.06909090909090909
2282,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.11,7f6a546b45b374dedb15212a21039a7d1d67ef33b6addd7179dfe6bda42d73c3,2024,Oct,0.12192559054618073
2283,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.19,d39f6d567ff058ca01b94de48acb12ea55fac681ef47562ca8ed0139bea6e79d,2024,Oct,0.14618310653650501
2284,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.08,b2f966347dc06bf8a7de7af85d22bcca163171054e7142449d5a5998afde4f82,2024,Nov,0.07137388740023892
2285,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.04,3f2eda20c89dfb3ae624e16a52754a31cc8914f0ce6c5501cda6b2d559c130a9,2024,Nov,0.05453208199027657
2286,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,WCENTRAL AMERICA,SV,0.15,1e91adf642b85875702de378156db300f2b5454152f7eba91493ed8a96884b0c,2024,Nov,0.15578822271079687
2287,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.05,88173cb3f23a5208b44fe013f827526d8c7ef902a43c45ef67d16b3767a95d4d,2024,Nov,0.06872736565995094
2288,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL PASO,ELPA,0.16,b7f13ef5e4db4c4fa6fe13f2f542d9b3b7259c04f9dbe604e9797c0197204976,2024,Nov,0.11784942101848306
2289,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.08,97083c33e618483deb53f52af93d8154b0a691b56ae22c1c0eaeb112c0bc80f9,2024,Nov,0.07364130434782606
2290,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.21,36f61e58d07238a8a45373f7fcb56cbbfd91de22259e392a024f8050e090c68b,2024,Nov,0.16954858066094028
2291,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.09,6bdd7d2baa2891b7d8ef164f279764fe7430806b417bdedf7de038cf2227a044,2024,Nov,0.09384656414905403
2292,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.09,93e1657e027e2287480ad328876513fdbd8f0bfef2b3f678a290dbf39fd445ca,2024,Nov,0.08271610214766537
2293,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.12,65b56ef5a8bc07f0607fd9fad40d0dffdbc1123ba296d09c4f03407bf1115743,2024,Nov,0.11039124241837445
2294,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.12,c6c834c9c36fc1258b2749b3fb4a6ef1ee628e68fedcd3cd7a9898ce6d8d22d4,2024,Nov,0.11536015545643245
2295,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.05,767e1b99a4f9258ece838fd95cfdee06d8c3c359d1f22b12a47b57d5adb0401a,2024,Nov,0.06872736565995094
2296,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.06,efa8c8f85f8ba14f5497d9a4ce624ac723c111244aaf7504e5ce7b3ae1d206a3,2024,Nov,0.09333707575785802
2297,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.17,1c5b6dfd8a1eda5a3a486f6fb8ea231698f04ba1216799ff8d653c5c0c647bfb,2024,Nov,0.32635625067559476
2298,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.09,a3f216210882c9174c7261b64407f83b0d5ac87159bab5b617548b861b04cc32,2024,Nov,0.08835790983750605
2299,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.03,5027fedbecf8da89494f2bec8b6d6b10dee5057aa54f7054dbd5730183d9f7ab,2024,Nov,0.05247553822481161
2300,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.02,921c9092762ac2ebf5499547a49c2a4b30a6bd65fd03736ae4764224bdd005c4,2024,Nov,0.05243721201189405
2301,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.05,ddea84c5140df11fc304bb8987c37df497bef8d9dfaf0071b727ea5cd962c791,2024,Nov,0.07188282057680655
2302,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.09,d161ee095077968a806013a3fbad446411d87a7f484de77ad374872dfcfe14cc,2024,Nov,0.08271610214766537
2303,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.3,94bd6b4bd3073d4464b95668fcfdb4bccc5efdff962ed446593a9827b3f56c06,2024,Nov,0.1847134424655239
2304,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL PASO,ELPA,0.01,4e33baf4ac5ac2437386e345c4ca94f05b626a81fadde68f04ddfdfa40b95e86,2024,Nov,0.06600417718249652
2305,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL PASO,ELPA,0.01,838fbc344d6e0077bb6a340ebf85c6407977d77ef94c236a74d91c15479b739f,2024,Nov,0.06600417718249652
2306,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,SALT LAKE,SALT LAKE OPT AREA,IDAHO TERMINALS,BOISE TERMINAL,SLAK,0.14,dd0d9d67ebe665ed2bbca2c8f5d7deeb3ffe5fc43bbcb14961ed834b87bb5272,2024,Nov,0.15210526315789474
2307,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.06,235a9ff2dc49977106175f04ca3d3559a703ac6a565b1708ddb18384b26c4290,2024,Nov,0.09333707575785802
2308,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.06,2b3b0d9511623791c5a60f60160f37281a45cf52a17795d7dcf67ab3670bdcaa,2024,Nov,0.05813405797101449
2309,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.02,cb8880a98a968b972cc489cc4facb89d9eb357f59cd7c09e57394122d8fc2d11,2024,Nov,0.02084630521246199
2310,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,SALT LAKE,SALT LAKE OPT AREA,IDAHO TERMINALS,BURLEY TERMINAL,SLAK,0.08,528ef489741d1a089c2a1a40e8bc519f7ca048c4ea8e06a4a770f9283a731364,2024,Nov,0.05476410256410257
2311,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.06,2f2af7803694a3f7071727bf16f1ea8fc5baac77b8dc777f045bf6961c69e6aa,2024,Nov,0.05813405797101449
2312,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.05,069ce2b9c7d23687560cae946faec69b5d802f8804c83a07d52364d0d16d302a,2024,Nov,0.031058090564198955
2313,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,SALT LAKE,SALT LAKE OPT AREA,SOUTH TERMINALS,CEDARCTY,SLAK,0.03,4603ed620bb1fb6b74e10f00744fd1cd216fe05b8cd63ea29e2acf3d118b4cda,2024,Nov,0.03000000000000001
2314,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.07,2953836eead942dfe9a53c85e7b9a1aa6046515b62976e7cd4a37f9e7717b9c4,2024,Nov,0.06636363636363639
2315,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.14,80b6f3bec30fd01a7607efd303f560db57d18b0898f80f55e799ffd42e5458de,2024,Nov,0.07998714095494186
2316,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.14,f7b82ec2e110786f66323871b878e46417bbaf2a03230029be0eff1a8ea11f0f,2024,Nov,0.13085286430752813
2317,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.13,cae8bee1b53e864bd600086eb27155e1ef6651e13183fbf7961edd4e208c7872,2024,Nov,0.10265571410567376
2318,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.16,d495c76dd6403c8e52fc65d0d469cfc240bad4320e487e4bf9556e64b3863547,2024,Nov,0.13480708678281664
2319,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.15,ccfde67a1c43cf6d1c826b2b29cf695e6e311f58b97e4934c868a38ea6ce5aa3,2024,Nov,0.32554281119567663
2320,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.08,61d70d04b9378d4d7e850e20d142155647dceb654a24882173fc64334ce755d7,2024,Nov,0.09700432401757411
2321,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.01,335477ba4453076ece3a298622e1cd98a9b6efab010d5b3a0c3f0e89c025f749,2024,Nov,0.07090169733657854
2322,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.12,7350323c755a137bf20f9fca412c8bb00a27dfb7b6e036e50c5100dec5c848b3,2024,Nov,0.11536015545643245
2323,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.25,6f0e16c6cd0ca636d93b5ae583ad93f69ce792264046f5110574431ad071236b,2024,Nov,0.18316242566128652
2324,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.01,9060f4d8b5c4ab0a6ed2889a6b71b3625e0838f2c215e7de1fd891892b22c56d,2024,Nov,0.016316268327676107
2325,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL PASO,ELPA,0.22,c21649c6145ea22c7f47f1ef06bddad995585cfec5e9228835d548064f4002e2,2024,Nov,0.11116995766879195
2326,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.22,7663e14b03b02b0c2a714f63e0c2b58ecbdfa56a3345088bb88f3908a9d5a255,2024,Nov,0.17027149802699393
2327,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.11,b22d6453821125d2f2780c0eabe15a77d9fce98d16921efc7e9eda6db309ef73,2024,Nov,0.10355060895768686
2328,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.05,4a257a8eb5a640f701e42d26613805cd3b3edf3562c0cdc48ba54fe998f0f7c7,2024,Nov,0.07188282057680655
2329,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.06,b91a594a6f7f5ea797787f9b2df3e615e7382fda3ce566041b9bbcd792872762,2024,Nov,0.05813405797101449
2330,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.15,925cdb195833b27679d773579209d56011d60fdf5ab88bf0de312b2337f577c3,2024,Nov,0.11075226272816054
2331,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.29,c4d147ade4cd37dd1f960aafe27e1a84179e8e667aaab5e8b99be750e81a33da,2024,Nov,0.20550407305324067
2332,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.08,b66cc7961eee9c4765c743bebbc95653e4fa0712c66b6cc523d170e8a98097ff,2024,Nov,0.031203629595039566
2333,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.27,58d0495d2fb3af3b7218effb5c59f1b8844ef36d502d675df50989b7e56e2995,2024,Nov,0.20515262512403828
2334,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.02,1ae332d4663fbdd239cd51a7e34d45af68bafaacb3cfd7c5d22388015803a0a5,2024,Nov,0.02084630521246199
2335,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.07,8a711dde1acac569103c1e11c107f20ddbb667038407b14c9babc400cec78dc9,2024,Nov,0.06636363636363639
2336,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.03,ce4e367495fe2d489f378181ea0fd239591aae9ff7a0cf38f2e0e7bb6c5b0378,2024,Nov,0.05247553822481161
2337,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.04,b48dd675e581de5c91c1a0627b0a228689aed69d490cc17821eaa1d6618086f5,2024,Nov,0.05453208199027657
2338,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.18,db219cd0d83ee8f16ef49083a3dd02b401db7d8cd52cac151aab1b84375540a8,2024,Nov,0.32664017353595637
2339,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.07,b5e8b8c6e87ac5b14eb69127efae793af0f6fe147e2beaa0cb0ce02822964dd1,2024,Nov,0.06636363636363639
2340,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.1,e64a695087d5cb2cb0843da8e6752913fe640dd450f13de9ffea4101b41f6b8a,2024,Nov,0.088507684606678
2341,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.06,f2fd5783905e706c6096aee553d9a05a0e2ad5a4f14174c659959d8b432442c6,2024,Nov,0.06891743184387498
2342,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.07,b2b28042c52f12ff66d5f3dbbd98000b85391a7753316617f9a589f6aae32cea,2024,Nov,0.06636363636363639
2343,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,PANAMA,PA,0.13,401e4502e0fb711d1f6706797ac02aef892303ebd5f4293427642495ff333277,2024,Nov,0.11428571428571431
2344,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.2,e650a1222110ec51660260e28f1cf6dbbd3d19b3fcd17ae74c58c5eb188d91d4,2024,Nov,0.3292817440341311
2345,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.08,af5d7f0ec7df9a5ec6110870dac30241729d5de83add24b4ead94f21e0d1e0ba,2024,Nov,0.09700432401757411
2346,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.16,baaea8fae57fa96192c26b883d0bc490ff1a22e99457ea2924c3a9748715ad89,2024,Nov,0.10669213030224659
2347,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.02,770852b8e325a1a9c73421ec357283dab7ff65b20438494e3d34ed49cdc5615e,2024,Nov,0.02084630521246199
2348,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.13,49c5530d8c32f2c0c9cefe023254cdede2f1244eb274fa09eac100d37b679ce9,2024,Nov,0.10265571410567376
2349,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,COLOMBIA,CA,0.15,23160b2e17945c189e6648c573a44229992318a308b1390a0971ac1e0bf52901,2024,Nov,0.10585828836863315
2350,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.08,a4e2fcf2bae58405796feb78074b7eedef9217ed2170f5c93944c885f91d9a68,2024,Nov,0.07137388740023892
2351,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.05,6ac6297c9d69c78735cc28a727d3ae0273e0954ba9c01540d2687f0bbed7f423,2024,Nov,0.07113127986076988
2352,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.03,dc2032aec149faaa55501f6307e4f9362e0810cf7a7a797dea9511f0316d3ecd,2024,Nov,0.10339637353139206
2353,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,LA MS OH TN,PASC,0.05,68f77336bc5dd990463df3c416bd2e99a6290c500168ef7b1c2a9fa744037d6b,2024,Nov,0.07113127986076988
2354,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.85,21d41950289b02c23127ec56ad10b7b1f096c8f088115b8c97c9aee75a3c3f6e,2024,Nov,0.5247278360104198
2355,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.16,fdc6b1c63cd6e9d994fb4750a27bf5b13d0c5f95271a5dd07034b056a9c41121,2024,Nov,0.13480708678281664
2356,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL PASO,ELPA,0.02,48c95302bf17c00c43019d2b25feb6fb6ea64368781900c06109f010a7668169,2024,Nov,0.06697786173487455
2357,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.09,7168b3ab35b0bf312cf04ef9421e72d8600c6343be9363a53515651fb5ab71c7,2024,Nov,0.08835790983750605
2358,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,SALT LAKE,SALT LAKE OPT AREA,SOUTH TERMINALS,LVHOLLY,SLAK,0.1,58da7cd2cbfc94334efe8bfd80eb647af0ab94d22238d1c724f42c25011bfa9e,2024,Nov,0.1208324895938801
2359,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,0.1,59774ff7c1e06f5b4316e18c5a4395e17f99c675d09e35fefa004e06cc41984c,2024,Nov,0.09558823529411767
2360,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.13,95d656892a426b6945d984a743a2d24ec508d6fbbb4ae19911e36987f0aad953,2024,Nov,0.11920591760433626
2361,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,COLONIAL,PASC,0.12,be7dd1dd3600fa9df7238c7c61d1804f7e6369880824950cbb074fc833e25139,2024,Nov,0.0904122037459445
2362,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.12,ef5124a3793c97a7baddfd5424433b09584332446b82d57f5161d1d1b95b9aa9,2024,Nov,0.11536015545643245
2363,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,CENTRAL AMERICA,US EAST,LATAM SYSTEM,WCENTRAL AMERICA,GT,0.08,27dccf4e3ece3fc2a4e817be595c26dc0f2b2ac43f7127ff9e5e952130803291,2024,Nov,0.08105263157894736
2364,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,0.1,34e82c3ba91611eca8303f839f4a7ea5953f796f4bf82fec645f821d60263890,2024,Nov,0.11125136535103562
2365,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.15,7136908cffc51d1d55dea83e91ffc98599e26318587afcb2ba7488dd181291b1,2024,Nov,0.15477720678796156
2366,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.15,eb49873987f3842738774fdc1ec17c6f75f286b88cf47cea49b4f89fb00c9b99,2024,Nov,0.15477720678796156
2367,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASC RACK FOB,PASC,0.22,c763e8734e7bbed913fc11612a3bd067bc9c8ee7e83dc9515491eb571a6434c6,2024,Nov,0.21637032299328435
2368,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,SALT LAKE,SALT LAKE OPT AREA,PNW TERMINALS,PASCO,SLAK,0.17,6f3ce2045a9042d252c283ac021e542db38c5f069cb3cd4380bcbfcb0322a5d8,2024,Nov,0.14088235294117651
2369,OTHER,OTHER,GASOLINE ADDITIVES,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,PHOENIX AREA,ELSE,0.66,1afe1c8831e48b72cb7b5cc74e5f2e54d2679987dd0ed74502daa155c48b30c4,2024,Nov,0.6244736842105264
